"time","V","entity_id"
"2023-08-09T15:31:52.885+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:31:52.889+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:31:52.894+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:31:55.900+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:31:55.904+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:31:55.907+02:00","3.327","bat_caravan_cell_voltages_5"
"2023-08-09T15:31:55.910+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:31:55.916+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:31:55.919+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:31:58.940+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:31:58.944+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:31:58.947+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:31:58.951+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:31:58.954+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:31:58.958+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:32:01.962+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:32:01.965+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:32:01.969+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:32:01.972+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:32:01.978+02:00","3.321","bat_caravan_cell_voltages_8"
"2023-08-09T15:32:05.000+02:00","3.331","bat_caravan_cell_voltages_4"
"2023-08-09T15:32:05.003+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:32:05.007+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:32:05.012+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:32:05.016+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:32:08.021+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:32:08.025+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:32:08.028+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:32:08.032+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:32:08.036+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:32:11.058+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:32:14.079+02:00","3.322","bat_caravan_cell_voltages_1"
"2023-08-09T15:32:14.083+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:32:14.087+02:00","3.327","bat_caravan_cell_voltages_6"
"2023-08-09T15:32:14.092+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:32:17.124+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:32:17.128+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:32:17.132+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:32:17.136+02:00","3.329","bat_caravan_cell_voltages_4"
"2023-08-09T15:32:17.142+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:32:17.146+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:32:20.125+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:32:20.128+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:32:20.132+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:32:20.135+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:32:20.139+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:32:23.162+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:32:23.165+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:32:23.168+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:32:23.172+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:32:23.175+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:32:26.207+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:32:26.211+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:32:26.215+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:32:26.218+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:32:29.266+02:00","3.322","bat_caravan_cell_voltages_1"
"2023-08-09T15:32:29.269+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:32:29.275+02:00","3.327","bat_caravan_cell_voltages_6"
"2023-08-09T15:32:32.283+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:32:32.287+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:32:32.290+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:32:32.294+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:32:35.318+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:32:35.321+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:32:35.324+02:00","3.327","bat_caravan_cell_voltages_5"
"2023-08-09T15:32:35.327+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:32:38.380+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:32:38.386+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:32:38.390+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:32:38.395+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:32:38.398+02:00","3.321","bat_caravan_cell_voltages_8"
"2023-08-09T15:32:41.439+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:32:41.442+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:32:41.446+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:32:44.457+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:32:44.464+02:00","3.331","bat_caravan_cell_voltages_4"
"2023-08-09T15:32:44.468+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:32:44.472+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:32:44.477+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:32:47.481+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:32:47.485+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:32:47.489+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:32:47.492+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:32:47.496+02:00","3.317","bat_caravan_cell_voltages_8"
"2023-08-09T15:32:50.499+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:32:50.503+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:32:50.510+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:32:50.514+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:32:53.543+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:32:53.546+02:00","3.322","bat_caravan_cell_voltages_3"
"2023-08-09T15:32:53.549+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:32:53.553+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:32:53.556+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:32:53.559+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:32:56.566+02:00","3.322","bat_caravan_cell_voltages_1"
"2023-08-09T15:32:56.569+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:32:56.572+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:32:56.575+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:32:56.580+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:32:56.584+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:32:59.586+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:32:59.591+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:32:59.595+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:32:59.599+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:33:05.657+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:33:05.660+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:33:05.664+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:33:05.667+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:33:05.670+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:33:05.679+02:00","3.32","bat_caravan_cell_voltages_8"
"2023-08-09T15:33:08.670+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:33:08.674+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:33:08.677+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:33:08.681+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:33:08.685+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:33:08.688+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:33:08.691+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:33:11.709+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:33:11.712+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:33:11.716+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:33:11.719+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:33:11.723+02:00","3.326","bat_caravan_cell_voltages_7"
"2023-08-09T15:33:11.726+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:33:14.767+02:00","3.329","bat_caravan_cell_voltages_4"
"2023-08-09T15:33:14.771+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:33:17.805+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:33:17.809+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:33:17.813+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:33:17.818+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:33:20.820+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:33:20.824+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:33:20.829+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:33:23.842+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:33:23.848+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:33:23.855+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:33:23.858+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:33:23.864+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:33:26.887+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:33:26.891+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:33:26.895+02:00","3.327","bat_caravan_cell_voltages_5"
"2023-08-09T15:33:26.901+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:33:29.924+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:33:29.927+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:33:29.931+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:33:29.934+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:33:29.937+02:00","3.314","bat_caravan_cell_voltages_8"
"2023-08-09T15:33:32.921+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:33:32.925+02:00","3.33","bat_caravan_cell_voltages_4"
"2023-08-09T15:33:32.929+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:33:32.932+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:33:35.975+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:33:35.978+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:33:35.981+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:33:35.985+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:33:39.029+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:33:39.032+02:00","3.327","bat_caravan_cell_voltages_5"
"2023-08-09T15:33:39.035+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:33:42.088+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:33:42.091+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:33:42.094+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:33:42.098+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:33:45.098+02:00","3.322","bat_caravan_cell_voltages_1"
"2023-08-09T15:33:45.104+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:33:45.109+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:33:48.157+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:33:48.161+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:33:48.165+02:00","3.331","bat_caravan_cell_voltages_4"
"2023-08-09T15:33:48.174+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:33:48.176+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:33:51.181+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:33:51.185+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:33:51.188+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:33:54.223+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:33:54.228+02:00","3.327","bat_caravan_cell_voltages_2"
"2023-08-09T15:33:54.233+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:33:54.239+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:33:54.244+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:33:54.248+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:33:57.235+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:33:57.238+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:33:57.242+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:33:57.245+02:00","3.321","bat_caravan_cell_voltages_8"
"2023-08-09T15:34:00.263+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:34:00.267+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:34:00.270+02:00","3.331","bat_caravan_cell_voltages_4"
"2023-08-09T15:34:00.276+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:34:00.279+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:34:00.283+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:34:00.286+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:34:03.301+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:34:03.303+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:34:03.307+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:34:03.311+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:34:03.314+02:00","3.32","bat_caravan_cell_voltages_8"
"2023-08-09T15:34:06.331+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:34:06.334+02:00","3.322","bat_caravan_cell_voltages_3"
"2023-08-09T15:34:06.337+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:34:06.340+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:34:09.342+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:34:09.346+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:34:09.351+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:34:09.355+02:00","3.33","bat_caravan_cell_voltages_4"
"2023-08-09T15:34:09.359+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:34:09.362+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:34:12.397+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:34:12.400+02:00","3.331","bat_caravan_cell_voltages_4"
"2023-08-09T15:34:12.404+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:34:12.408+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:34:12.412+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:34:15.415+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:34:15.435+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:34:15.440+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:34:15.448+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:34:15.454+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:34:18.469+02:00","3.331","bat_caravan_cell_voltages_4"
"2023-08-09T15:34:18.475+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:34:21.494+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:34:21.499+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:34:21.502+02:00","3.327","bat_caravan_cell_voltages_6"
"2023-08-09T15:34:24.520+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:34:24.523+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:34:24.527+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:34:24.530+02:00","3.33","bat_caravan_cell_voltages_4"
"2023-08-09T15:34:24.534+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:34:24.537+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:34:24.541+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:34:27.546+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:34:27.550+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:34:27.553+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:34:27.556+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:34:27.563+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:34:30.583+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:34:30.586+02:00","3.331","bat_caravan_cell_voltages_4"
"2023-08-09T15:34:30.589+02:00","3.319","bat_caravan_cell_voltages_8"
"2023-08-09T15:34:33.617+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:34:33.621+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:34:33.624+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:34:33.627+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:34:33.631+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:34:33.634+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:34:33.637+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:34:39.637+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:34:39.640+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:34:39.643+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:34:39.646+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:34:39.649+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:34:39.653+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:34:39.656+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:34:42.671+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:34:42.674+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:34:42.678+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:34:42.681+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:34:42.684+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:34:42.687+02:00","3.319","bat_caravan_cell_voltages_8"
"2023-08-09T15:34:45.691+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:34:45.696+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:34:45.701+02:00","3.33","bat_caravan_cell_voltages_4"
"2023-08-09T15:34:45.708+02:00","3.327","bat_caravan_cell_voltages_6"
"2023-08-09T15:34:45.715+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:34:48.748+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:34:48.753+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:34:48.757+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:34:48.761+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:34:48.765+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:34:51.787+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:34:51.790+02:00","3.33","bat_caravan_cell_voltages_4"
"2023-08-09T15:34:51.794+02:00","3.327","bat_caravan_cell_voltages_5"
"2023-08-09T15:34:51.797+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:34:51.800+02:00","3.317","bat_caravan_cell_voltages_8"
"2023-08-09T15:34:54.814+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:34:54.818+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:34:54.821+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:34:54.824+02:00","3.319","bat_caravan_cell_voltages_8"
"2023-08-09T15:34:57.867+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:34:57.870+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:34:57.873+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:34:57.877+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:34:57.880+02:00","3.32","bat_caravan_cell_voltages_8"
"2023-08-09T15:35:03.890+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:35:03.893+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:35:03.896+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:35:03.900+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:35:06.908+02:00","3.322","bat_caravan_cell_voltages_1"
"2023-08-09T15:35:06.917+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:35:06.921+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:35:06.924+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:35:09.948+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:35:09.952+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:35:09.956+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:35:09.960+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:35:09.964+02:00","3.319","bat_caravan_cell_voltages_8"
"2023-08-09T15:35:12.976+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:35:12.983+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:35:12.987+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:35:12.991+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:35:12.995+02:00","3.321","bat_caravan_cell_voltages_8"
"2023-08-09T15:35:16.022+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:35:16.025+02:00","3.327","bat_caravan_cell_voltages_2"
"2023-08-09T15:35:19.047+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:35:19.051+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:35:19.057+02:00","3.327","bat_caravan_cell_voltages_6"
"2023-08-09T15:35:19.060+02:00","3.319","bat_caravan_cell_voltages_8"
"2023-08-09T15:35:25.091+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:35:25.094+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:35:25.098+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:35:25.102+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:35:25.108+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:35:25.115+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:35:28.111+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:35:28.115+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:35:28.118+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:35:28.123+02:00","3.327","bat_caravan_cell_voltages_5"
"2023-08-09T15:35:28.126+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:35:31.129+02:00","3.327","bat_caravan_cell_voltages_2"
"2023-08-09T15:35:31.130+02:00","3.33","bat_caravan_cell_voltages_4"
"2023-08-09T15:35:31.132+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:35:31.133+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:35:31.135+02:00","3.312","bat_caravan_cell_voltages_8"
"2023-08-09T15:35:34.160+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:35:34.163+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:35:34.165+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:35:34.168+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:35:34.171+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:35:37.205+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:35:37.209+02:00","3.322","bat_caravan_cell_voltages_3"
"2023-08-09T15:35:37.212+02:00","3.327","bat_caravan_cell_voltages_4"
"2023-08-09T15:35:37.215+02:00","3.326","bat_caravan_cell_voltages_5"
"2023-08-09T15:35:37.218+02:00","3.327","bat_caravan_cell_voltages_6"
"2023-08-09T15:35:37.222+02:00","3.325","bat_caravan_cell_voltages_7"
"2023-08-09T15:35:37.227+02:00","3.322","bat_caravan_cell_voltages_8"
"2023-08-09T15:35:40.210+02:00","3.312","bat_caravan_cell_voltages_1"
"2023-08-09T15:35:40.213+02:00","3.311","bat_caravan_cell_voltages_2"
"2023-08-09T15:35:40.217+02:00","3.314","bat_caravan_cell_voltages_3"
"2023-08-09T15:35:40.222+02:00","3.311","bat_caravan_cell_voltages_4"
"2023-08-09T15:35:40.225+02:00","3.315","bat_caravan_cell_voltages_5"
"2023-08-09T15:35:40.228+02:00","3.315","bat_caravan_cell_voltages_6"
"2023-08-09T15:35:40.231+02:00","3.314","bat_caravan_cell_voltages_7"
"2023-08-09T15:35:40.235+02:00","3.308","bat_caravan_cell_voltages_8"
"2023-08-09T15:35:43.258+02:00","3.311","bat_caravan_cell_voltages_1"
"2023-08-09T15:35:43.262+02:00","3.31","bat_caravan_cell_voltages_2"
"2023-08-09T15:35:43.265+02:00","3.311","bat_caravan_cell_voltages_3"
